"","AR","beta_catenin","Caspase8","Caspase9","EGF","EGFR","HSP27","IGF_1","IGF1_R","IL6","IL6R","Jak","MEK","mTOR","MYC","NFkB","p53","PI3K","Rac","RAS","RPS6","Stat3","TNFa","TNFR","AKT","Cell_cycle","ERK1_2","GSK3","IKK","JNK","p38"
"A673",0.34663941998459,0.236410864890667,0.250595224088209,0.766365405087766,0.794084208569995,0.000367485232221201,0.635974487321665,0.865541022659472,0.649400416981635,0.274263025512488,0.0705044174382558,0.977168338822792,0.235630153067453,0.0779893966505527,0.345878451030612,0.19754835038466,0.0917283273796696,0.148711181998247,0.342047294124134,0.596603244247941,0.122598475866736,0.250810287269918,0.191004117119377,0.473161684799275,0.387703506329159,0.567254008028377,0.612643824105432,0.250641694624596,0.290248369664208,0.428815630466547,0.383165900998394
"A704",0.923715849429397,0.196903065091704,0.746921866121033,0.625984055826277,0.734817813997717,0.999999648517909,0.799590086786751,0.476723201375443,0.461524537259447,0.616037856852352,0.735211197963673,0.858096756887599,0.43669546444828,0.312818041790455,0.62426936184748,0.73305996140733,0.268469821036285,0.517981839306256,0.803725201734059,0.374201985509056,0.322588471889368,0.757337215290746,0.422335988515445,0.608479921844828,0.428025782161235,0.289888824716782,0.433592148039827,0.363489650744697,0.53107787777519,0.687011564900585,0.12942762047563
"ABC-1",0.35666439532628,0.232882411434064,0.406657671604124,0.425869749941736,0.367245281314484,0.999997992858868,0.350497684954376,0.695066357639779,0.663468367185895,0.408045613507456,0.424288512533323,0.428836073709305,0.180036150946907,0.293348493519754,0.437408634670097,0.6000387080659,0.672103875649646,0.895892296148002,0.620675231963816,0.332030470649249,0.205375540805489,0.301659067574798,0.185798588067461,0.463648173182371,0.626550001010569,0.387872895255845,0.723313156092551,0.516623546165591,0.497697729004265,0.693124488663367,0.944047661128224
"ACHN",0.744514479614634,0.550293047492574,0.821535789400166,0.309337271694565,0.277481556760687,0.999902151299409,0.795866505104548,0.40905158379252,0.581193188122333,0.779422908983,0.607229234262334,0.860918410923879,0.30418976393674,0.503877233907845,0.669853690701192,0.655174139818039,0.39836184041329,0.679564338520103,0.754643624301274,0.525520929014639,0.517188694269433,0.705614964609976,0.501540912195047,0.680488686502579,0.546042039703536,0.60284533535725,0.511444815885229,0.133623219697103,0.468745813454421,0.677887941454324,0.664345091292033
"ACN",0.266115124457,0.621757810547436,0.489693458783796,0.67687510728644,0.619937747287698,3.67848241074624e-05,0.404393260556169,0.222823828313231,0.680190372480207,0.382084361313896,0.758619202719659,0.452456279127843,0.248627073691633,0.559773430718817,0.427035668925976,0.473040275264959,0.467273583307643,0.65974333678857,0.459949143405541,0.239205556100083,0.41650682148564,0.6220012817827,0.446802027923562,0.270187024299003,0.495432908013322,0.489201020468307,0.704040838125378,0.459909507953923,0.593429946437387,0.494303407823695,0.292814965500841
"AGS",0.535984454844268,0.644535294518539,0.509673663496732,0.605407512089636,0.268074442342799,0.99656267461504,0.348369442556494,0.545728461991633,0.549901907171,0.24196711213216,0.0423399489136951,0.464760240973,0.553533317779533,0.703099474022857,0.410551183296816,0.602652739070203,0.493306721417448,0.221665262296982,0.415849185217678,0.813083772757226,0.591508810751377,0.318766742406777,0.201682561898792,0.615483987657217,0.16998259136573,0.560278831046492,0.542393435321236,0.508140230976352,0.629438123512735,0.434794287533269,0.59737423136913
"ALL-PO",0.641424305714609,0.241760033715007,0.533878693255254,0.584034064093816,0.484296620522733,0.000610680142896435,0.420886838759192,0.732418883941514,0.874770879751078,0.258700904285239,0.63514098532965,0.461972941374622,0.293364614992338,0.807738566867657,0.561782428744033,0.495853583412214,0.822092482699736,0.495609031392119,0.158115948514386,0.875581406779152,0.861852332969325,0.572264056485479,0.525316969220858,0.761528572433195,0.650477764294575,0.363803180765556,0.567307844120152,0.428377177486269,0.603256558954699,0.558808455060369,0.395697808287683
"AM-38",0.27406910555601,0.456686503486106,0.32521181855991,0.609557230380967,0.333314874691642,0.999962600142716,0.484409134121286,0.26131583721045,0.558639723599173,0.514400142652304,0.414787160479893,0.364797687975962,0.37643475128997,0.865541057640724,0.372242317546459,0.341836411721196,0.679324158715625,0.289399498699396,0.375751616834184,0.598920461703848,0.81588753444287,0.361515903147828,0.140292420856169,0.654409903278399,0.641065088723627,0.539097869131939,0.685954913847191,0.448518940453953,0.354245611739695,0.360334914973359,0.159727994794832
"AN3-CA",0.640741830076675,0.809938737864618,0.75218530210522,0.64647625737571,0.394225518881972,0.99991864311721,0.63840554019556,0.413609019934299,0.0425306242460843,0.314781298682491,0.466077852492661,0.00741061952149894,0.287751356087715,0.108139208322926,0.239339528107413,0.233093563594515,0.527107844115076,0.303753481708282,0.604555087803494,0.393515539781894,0.183927522650416,0.410323579799666,0.397929262640346,0.380558639975275,0.367146640240864,0.284499131496911,0.157067861079319,0.3743298134311,0.716070556612514,0.587499194507215,0.247369710791956
"ARH-77",0.926246795431224,0.142508083998105,0.745191651867788,0.638105247257958,0.351448661125026,7.33726176760645e-05,0.560486511355676,0.90519415063394,0.172540155764982,0.319606194309426,0.594705546618106,0.907376829856298,0.472814669128043,0.533086410823317,0.738250024319165,0.936016020379951,0.3264469162646,0.892173411032979,0.170663294913199,0.279018948651869,0.507199115154779,0.718069760246218,0.737817163932596,0.152060631597877,0.692710544668952,0.527373824533592,0.432023911891377,0.47236242760751,0.498098127489993,0.663693450364603,0.18973586228995
"AsPC-1",0.434208943175043,0.514902216452287,0.691042967315133,0.376847938351889,0.186646931713839,0.999999108522244,0.729058179998231,0.185772197860753,0.512631041038517,0.278807580807329,0.778925450012259,0.608820524874192,0.252878127976847,0.202618108305289,0.377709529691194,0.370111263393911,0.0735696445605349,0.292316111416787,0.856463784791484,0.686060408227668,0.145431170672797,0.2487938953091,0.254625335120536,0.592372731973437,0.32936092745114,0.502005771213547,0.462271956855377,0.278194929735423,0.622663846897078,0.395669885901168,0.118865082479323
"ATN-1",0.425761574528186,0.203609702252062,0.825583148206893,0.877613284060775,0.42960072337337,0.0025571457933445,0.00617960018843139,0.555164987869808,0.388969696218758,0.487215885664449,0.740785932141959,0.546068701191807,0.384520350591676,0.458249936687936,0.350296749746221,0.234891877269867,0.524914533050715,0.648774989550411,0.175223282360048,0.571288539531849,0.594965459925215,0.335187904678223,0.0559455107865831,0.0952282380052741,0.288500493727451,0.46043514243923,0.382406445890854,0.302744475518515,0.5567121135686,0.627840718161755,0.118700353144088
"BALL-1",0.480231593038241,0.36182541844075,0.594904264604899,0.831656249368729,0.521450300131872,0.0163738435681525,0.634448373874663,0.728097016521562,0.240450723816618,0.469831240670729,0.504850633708726,0.192649654909883,0.319726004758012,0.186234702934588,0.37391115260343,0.663372987134089,0.693000505680026,0.555243075391193,0.482712052625202,0.677060240667909,0.672382970941206,0.128487508565979,0.394003679454227,0.142251287675126,0.631826989154072,0.53396906957496,0.401540187635928,0.271580419778712,0.469396392332918,0.47760979520042,0.553693780299713
"BB30-HNC",0.392988538277767,0.245168858188685,0.425605758517889,0.595367702724344,0.590777531926153,0.999997572192229,0.858467388127994,0.353346803665243,0.55391209450441,0.693822781417157,0.695006286955541,0.522433241822908,0.765993932187054,0.547478647945277,0.708042846691304,0.8305021994631,0.435880002818502,0.695779136674279,0.706587287792234,0.41067412317556,0.406016592447188,0.764648988059685,0.0051939549833608,0.729478703296163,0.582541579469735,0.496140320456872,0.630466242640093,0.563702622130537,0.290647141146295,0.538842572644606,0.703055899619204
"BB49-HNC",0.740452995522947,0.684412986236815,0.797256119047368,0.421847153676029,0.526132448449871,0.997554288096469,0.450946247786979,0.0589054466377312,0.651751572773459,0.917743828229002,0.372558253640292,0.659625697436514,0.396087567265307,0.431660006162541,0.662873600794011,0.492618466243471,0.520528747574903,0.59179608633147,0.347148318898615,0.0939183798188391,0.820301860840295,0.439185626127994,0.287892086070289,0.828134968438057,0.597273522284453,0.579679036437181,0.474847083236902,0.650617068219963,0.224566211872171,0.485151234126603,0.331062074455191
"BB65-RCC",0.397402806810955,0.506213742416012,0.633911110770416,0.600450095658735,0.651832201028792,0.99981650087445,0.894090247854796,0.5920519675054,0.398320243186611,0.927314212898481,0.510918602263678,0.723321106975058,0.702173610673075,0.476741464561637,0.464374062258145,0.69538559746474,0.239035691366633,0.70170549222786,0.552761672106487,0.242931507568167,0.434066072214845,0.496992056507524,0.326121825528744,0.41446731034227,0.53833051656934,0.515606782376395,0.56896216680374,0.31735140476672,0.244354455242359,0.662883675605528,0.425250158068204
"BC-1",0.372935919852431,0.395322565585307,0.546556192754319,0.739137414296337,0.2824990715986,3.10357676281431e-05,0.0975727538021394,0.617422574331453,0.350839517472871,0.790673682581185,0.574239960148971,0.453229480892015,0.584782991111022,0.479435782154571,0.404904926260761,0.750790616648468,0.821577653034043,0.252651402027647,0.26308332312422,0.818238570000396,0.738683114794506,0.406174687504948,0.0666842206530206,0.00538736376943175,0.351813378593008,0.264100504199272,0.317549977047127,0.348645558054521,0.590830761898749,0.578114339661848,0.651862269260163
"BC-3",0.380609009898186,0.270345522718613,0.850741464763113,0.732217772500122,0.234564017448257,0.00218583810260117,0.148413147338583,0.249249271880167,0.831184813871577,0.72106280519462,0.842405992164856,0.360896241527842,0.621772878553544,0.585285579900576,0.348948491690038,0.327236967715445,0.776045852048071,0.400322088807139,0.337398044665615,0.71891659080434,0.737232678261431,0.276045699617848,0.628030246066019,0.0850284420550842,0.353240355237467,0.516672672641184,0.566467249074516,0.534946196712556,0.653779188863564,0.627314626269465,0.60629193206922
"BCPAP",0.0560318228437659,0.800748272430831,0.513876786076664,0.62270090754027,0.31531099803338,0.999963884571856,0.30769935084644,0.340544851734263,0.332455388902018,0.908684474782092,0.510584535688476,0.721063341226773,0.778588619795894,0.64597232953553,0.346243790638002,0.434181108346375,0.619156660879104,0.17018407031831,0.53266262126115,0.337520529547104,0.402681238728423,0.393748222366816,0.678309831082448,0.729405036826187,0.526017878733222,0.455461088451116,0.124408639124685,0.517424109535295,0.343075931796139,0.469284486979133,0.36898356649004
"BE-13",0.404693123589984,0.216789647159944,0.914902496415293,0.410918575273402,0.311048236399396,0.00149780416584201,0.455553596921762,0.314994885981761,0.447873205051812,0.526314615088219,0.375754612625857,0.59149840616004,0.691698770869687,0.542502245574034,0.395961128883069,0.0100999964385306,0.512625696212598,0.667500802757936,0.101924041525328,0.52895173404474,0.908483423665255,0.799632036816109,0.566368806403569,0.547887912812013,0.403597964389969,0.553372463193458,0.460687882128591,0.795494517216008,0.605142270263698,0.431148857022297,0.805858345237088
