"","AR","beta_catenin","Caspase8","Caspase9","EGF","EGFR","HSP27","IGF_1","IGF1_R","IL6","IL6R","Jak","MEK","mTOR","MYC","NFkB","p53","PI3K","Rac","RAS","RPS6","Stat3","TNFa","TNFR","AKT","Cell_cycle","ERK1_2","GSK3","IKK","JNK","p38"
"MC-IXC",1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0.333333333333333,0.333333333333333,1,0.5,0.5,0.333333333333333,0
"MCF7",1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0.666666666666667,0.333333333333333,1,0.5,0,0,0.5
"MDA-MB-157",0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0.833333333333333,0,0.5,0,0,0.5
"MDA-MB-175-VII",1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.666666666666667,0.666666666666667,1,0,0,0.333333333333333,0.5
"MDA-MB-231",0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0.666666666666667,0,0,0.5,0.666666666666667,0.5
"MDA-MB-361",1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0.666666666666667,0.5,0.5,0.5,0.5,0.333333333333333,0.5
"MDA-MB-415",1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0.666666666666667,0.333333333333333,1,0,0.5,0.666666666666667,0.5
"MDA-MB-453",1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0.666666666666667,0.5,1,0.5,0.5,0.333333333333333,0.5
"MDA-MB-468",0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0.333333333333333,1,0.5,0.5,0.666666666666667,0.5
"ME-180",1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0.666666666666667,0.333333333333333,0.5,0.5,0,0,0
"MEG-01",0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0.666666666666667,0.5,0.5,0,0.5,0.333333333333333,0.5
"MEL-HO",0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0.5,1,0.5,0.5,0,0
"MEL-JUSO",0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0.666666666666667,1,0.5,0.5,0,0
"MES-SA",0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0.333333333333333,1,0.5,0,0,0
"Mewo",1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0.333333333333333,1,0.5,0.5,0,0
"MFE-280",1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0.666666666666667,0.5,0,0.5,0,0.5
"MFE-296",1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0.666666666666667,0.5,1,0.5,0.5,0,0.5
"MFH-ino",1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0.833333333333333,1,0.5,1,0,0
"MFM-223",1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.333333333333333,0.666666666666667,0.5,0.5,0.5,0.333333333333333,0
"MG-63",0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0.333333333333333,1,0.5,0.5,0.333333333333333,0
"MHH-CALL-2",0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0.5,0.5,0,0.5,0.333333333333333,0.5
"MHH-ES-1",1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0.666666666666667,0.5,0.5,0.5,0.5,0.333333333333333,0
"MHH-NB-11",0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0.833333333333333,0,0.5,0,0.666666666666667,0
"MHH-PREB-1",0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0.5,0.5,0.5,0.5,0.333333333333333,0.5
"MIA-PaCa-2",1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0.5,1,0,0.5,0.333333333333333,0
"MKN1",0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0.666666666666667,1,0.5,0.5,0,0
"MKN28",0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0.666666666666667,0.5,1,0.5,1,0.333333333333333,0.5
"MKN45",1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0.333333333333333,0.333333333333333,0.5,0,0.5,0,0.5
"MKN7",0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0.5,1,0.5,0.5,0,0.5
"ML-2",1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0.333333333333333,0.5,0.5,0.5,0.333333333333333,0
"MMAC-SF",1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0.5,1,0,0.5,0,0
"MN-60",0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0.666666666666667,0.5,0.5,0,1,0.666666666666667,0
"MOLT-13",0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0.666666666666667,0.5,0.5,0.5,0.333333333333333,0.5
"MOLT-16",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0.666666666666667,0.666666666666667,0.5,1,1,0.333333333333333,0.5
"MOLT-4",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0.5,0.5,0.5,0.5,0.333333333333333,0.5
"MONO-MAC-6",0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0.333333333333333,0.5,0.5,0.5,0,0.5
"MPP-89",1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0.666666666666667,0.5,0.5,1,0.333333333333333,0.5
"MRK-nu-1",1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0.666666666666667,0.5,1,0.5,0.5,0,0.5
"MS-1",1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0.666666666666667,0.5,1,0.5,0.333333333333333,0
"MSTO-211H",0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0.5,0.5,0.5,0.5,0,0
"MZ2-MEL",0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0.5,1,0.5,0,0,0
"MZ7-mel",0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.833333333333333,1,0.5,0.5,0,0
"NALM-6",1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0.666666666666667,0.5,1,0,1,0.333333333333333,0.5
"NB10",0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0.666666666666667,0.5,0.5,0.5,0.333333333333333,0
"NB12",0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0.666666666666667,0.5,0,0.5,0.333333333333333,0
"NB13",0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.666666666666667,0.666666666666667,1,0.5,0,0.666666666666667,0
"NB14",0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0.666666666666667,0.5,0,0,0.666666666666667,0
"NB17",1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0.666666666666667,0.833333333333333,1,1,0,0.666666666666667,0
"NB5",1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0.666666666666667,0.666666666666667,1,0,0,0.666666666666667,0
"NB6",0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0.666666666666667,0.666666666666667,0.5,1,0,0.666666666666667,0
"NB69",1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0.666666666666667,0.666666666666667,0.5,0.5,0.5,0.333333333333333,0
"NB7",0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0.666666666666667,0.666666666666667,1,0,1,0,0
"NBsusSR",0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.666666666666667,0.666666666666667,0,0,0.5,0.333333333333333,0
"NCI-H1048",1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0.5,0,0.5,0.5,0,0.5
"NCI-H1092",1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0.5,0.5,0.5,0.5,0.666666666666667,0
"NCI-H1155",0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0.5,0.5,0.5,0.5,0.666666666666667,0.5
"NCI-H1299",0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0.666666666666667,1,0.5,0,0,0
"NCI-H1355",1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0.333333333333333,0.166666666666667,0,0.5,0.5,0,0
"NCI-H1395",1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0.666666666666667,0.166666666666667,0,1,0,0.333333333333333,0
"NCI-H1437",1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0.666666666666667,0.333333333333333,0.5,0.5,0.5,0,0
"NCI-H1563",1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0.5,0.5,0.5,0,0,0
"NCI-H1573",1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0.666666666666667,0,1,0.5,0.5,0.333333333333333,0
"NCI-H1650",0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0.333333333333333,0.5,0.5,0,0.333333333333333,0.5
"NCI-H1666",0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0.5,0.5,0.5,0,0.333333333333333,0.5
"NCI-H1693",0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0.666666666666667,0.5,0,0.5,0,0.333333333333333,0
"NCI-H1703",0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0.666666666666667,1,0.5,0.5,0.333333333333333,0
"NCI-H1755",1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0.5,1,0.5,0.5,0.333333333333333,0.5
"NCI-H1770",1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0.666666666666667,0.5,0.5,0,0.333333333333333,0
"NCI-H1792",1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0.666666666666667,0.5,0.5,0.5,0,0
"NCI-H1793",1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0.666666666666667,0.666666666666667,1,0.5,0.5,0.333333333333333,0
"NCI-H1838",0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0.666666666666667,1,0.5,1,0,0.5
"NCI-H1975",0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0.666666666666667,0.5,0.5,0.5,0.5,0.333333333333333,0.5
"NCI-H1993",1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0.666666666666667,0.5,0.5,0.5,0.5,0.666666666666667,0
"NCI-H2009",0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0.666666666666667,0.166666666666667,0.5,0.5,0.5,0.333333333333333,0
"NCI-H2029",1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0.5,0.5,1,0,0.333333333333333,0.5
"NCI-H2030",1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0.666666666666667,0.5,0.5,0,0,0
"NCI-H2052",1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0.666666666666667,1,0.5,0,0.333333333333333,0
"NCI-H2081",1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0.666666666666667,0.5,0.5,0,0.333333333333333,0.5
"NCI-H2087",0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0.666666666666667,0.333333333333333,0.5,0.5,0.5,0,0
"NCI-H209",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0.666666666666667,1,0.5,0,0.666666666666667,1
"NCI-H2126",0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0.666666666666667,0.166666666666667,1,0,1,0,0
"NCI-H2141",1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0.666666666666667,0.5,0.5,0.5,0.666666666666667,0.5
"NCI-H2170",1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0.666666666666667,0.5,0.5,1,0.333333333333333,0.5
"NCI-H2171",1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0.666666666666667,0.5,0.5,0,0.333333333333333,0
"NCI-H2196",1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0.5,0.5,0.5,0.5,0,1
"NCI-H2227",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.666666666666667,0.5,1,0,0.333333333333333,0.5
"NCI-H2228",1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0.166666666666667,0,0.5,0.5,0,0
"NCI-H226",1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0.333333333333333,0,0,1,0.333333333333333,0
"NCI-H2291",0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0.666666666666667,0.666666666666667,0.5,0.5,0,0,0.5
"NCI-H23",0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0.666666666666667,0.5,0.5,0.5,0.5,0.333333333333333,0
"NCI-H2342",1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0.666666666666667,1,0.5,0.5,0,0.5
"NCI-H2347",1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0.833333333333333,1,0.5,0,0.666666666666667,0.5
"NCI-H2405",0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0.666666666666667,0.333333333333333,1,0.5,0,0.333333333333333,0
"NCI-H2452",0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0.666666666666667,0.5,1,0.5,1,0,0
"NCI-H250",1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0.333333333333333,1,0.5,0,0.333333333333333,0
"NCI-H28",1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0.666666666666667,0.5,0.5,0.5,0.5,0.333333333333333,0
"NCI-H292",0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0.666666666666667,0.333333333333333,0.5,0,0.5,0.666666666666667,0.5
"NCI-H345",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0.833333333333333,0.5,0,1,0.666666666666667,0
"NCI-H358",0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0.333333333333333,1,0.5,0,0.333333333333333,0.5
"NCI-H378",1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0.666666666666667,0,0.5,0.5,0.666666666666667,0
"NCI-H441",0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0.166666666666667,1,0.5,0.5,0,0.5
"NCI-H446",1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0.666666666666667,1,0.5,0.5,0.333333333333333,0
"NCI-H460",1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0.166666666666667,0,0.5,1,0.333333333333333,0
"NCI-H510A",1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0.666666666666667,0.5,0,0,0.333333333333333,0.5
"NCI-H520",1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0.333333333333333,0,1,0,0,0
"NCI-H522",1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0.666666666666667,0.5,0.5,0.5,0.5,0.333333333333333,0.5
"NCI-H524",1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0.833333333333333,0.5,0.5,0.5,0.666666666666667,0
"NCI-H526",1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0.666666666666667,0.5,1,0,0,0.333333333333333,0
"NCI-H596",0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0.666666666666667,0.666666666666667,1,0.5,0,0,0
"NCI-H630",1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0.666666666666667,0.5,0.5,0.5,0.5,0.333333333333333,0.5
"NCI-H64",1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0.333333333333333,0.5,0.5,0.5,0.666666666666667,0
"NCI-H650",1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0.5,1,0.5,0,0.333333333333333,0.5
"NCI-H661",1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0.5,0.5,0.5,0.5,0.333333333333333,0
"NCI-H716",0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0.333333333333333,0.5,1,0,0.333333333333333,0
"NCI-H727",0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0.5,0.5,0.5,0,0,0.5
"NCI-H747",0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0.666666666666667,0.5,0.5,0.5,0.666666666666667,0.5
"NCI-H810",0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0.666666666666667,0.5,1,0.5,0.5,0,0.5
"NCI-H82",0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0.666666666666667,0.5,0.5,0,0,0
"NCI-H838",0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0.666666666666667,0.333333333333333,1,0.5,0.5,0,0
"NCI-N87",0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0.5,1,0.5,0.5,0.333333333333333,0
"NCI-SNU-1",0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0.666666666666667,0.333333333333333,0.5,1,0,0.333333333333333,0
"NCI-SNU-16",1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0.666666666666667,0.333333333333333,0.5,1,0.5,0,0.5
"NCI-SNU-5",0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0.666666666666667,0.333333333333333,0.5,0,0,0,0
"NEC8",1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0.666666666666667,0.666666666666667,1,0,0,0.333333333333333,0
"NH-12",0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.666666666666667,0.833333333333333,0.5,1,0.5,0.666666666666667,0
"NKM-1",1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0.333333333333333,1,0.5,0.5,0.333333333333333,0.5
"NMC-G1",1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0.5,0.5,0.5,0.5,0,0
"no-10",1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0.5,1,0.5,0,0.333333333333333,0
"no-11",1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0.5,0.5,0.5,0.5,0,0
"NOMO-1",0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0.333333333333333,0.5,0,0.5,0.333333333333333,0.5
"NOS-1",1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0.666666666666667,0.833333333333333,1,0.5,0.5,0.333333333333333,0
"NUGC-3",0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0.666666666666667,0.333333333333333,1,0.5,0.5,0.333333333333333,0.5
"NY",1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0.5,1,0.5,0.5,0.333333333333333,0
"OAW-28",1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0.833333333333333,1,0.5,0.5,0.333333333333333,0
"OAW-42",0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0.666666666666667,0.333333333333333,0.5,0.5,1,0.333333333333333,0
"OC-314",0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0.666666666666667,1,0.5,0.5,0,0
"OCI-AML2",1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0.333333333333333,0.5,0.5,0.5,0,0.5
"OCUB-M",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0.666666666666667,0.5,1,0.5,0,0.333333333333333,0
"OE19",0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0.333333333333333,0.5,1,0.5,0,0.333333333333333,0.5
"OE33",0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0.666666666666667,1,0.5,0.5,0,0.5
"OMC-1",1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0.333333333333333,0.333333333333333,0.5,1,0.5,0.333333333333333,0
"ONS-76",1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0.666666666666667,0.166666666666667,0.5,0.5,0.5,0,0
"OPM-2",1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0.666666666666667,0.5,0.5,0.5,0.333333333333333,0
"OS-RC-2",1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0.5,1,0,0.5,0,0
"OVCAR-3",1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0.666666666666667,0.666666666666667,0.5,0.5,0.5,0.333333333333333,0
"OVCAR-4",0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0.666666666666667,0.333333333333333,1,0.5,0,0.333333333333333,0.5
"OVCAR-5",0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0.333333333333333,0.5,0,0.5,0.333333333333333,0
"OVCAR-8",1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0.666666666666667,0.666666666666667,0.5,0.5,0.5,0,0.5
"P12-ICHIKAWA",0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0.333333333333333,0.5,0.5,1,0.333333333333333,0.5
"P30-OHK",0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0.5,0.5,0,0.5,0,0.5
"P31-FUJ",0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0.666666666666667,0.333333333333333,0.5,0.5,1,0.333333333333333,0.5
"PA-1",1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0.5,0.5,0.5,0.5,0.666666666666667,0
"PANC-03-27",0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0.833333333333333,0.5,0.5,0,0,1
"PANC-08-13",0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0.666666666666667,1,0.5,0.5,0,0.5
"PANC-10-05",0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.666666666666667,0.5,1,0.5,0.5,0,0.5
"PC-14",1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0.333333333333333,0.5,0,0.5,0.333333333333333,0.5
"PC-3",1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.833333333333333,0.5,0.5,0.5,0,0
"PF-382",1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0.666666666666667,1,1,1,0.333333333333333,0.5
"PFSK-1",1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0.5,1,0.5,0,0
"PSN1",1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0.333333333333333,0.5,0,0.5,0,0.5
"QIMR-WIL",1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0.666666666666667,0.5,0.5,0.5,0.333333333333333,0
"Raji",1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.333333333333333,0
